time,hu
1960-10-01,85.58
1960-10-02,83.14
1960-10-03,78.8915
1960-10-04,72.585
1960-10-05,68.6505
1960-10-06,75.43
1960-10-07,80.649
1960-10-08,80.333496
1960-10-09,69.2015
1960-10-10,72.173996
1960-10-11,83.437996
1960-10-12,82.168945
1960-10-13,86.5825
1960-10-14,76.423
1960-10-15,73.1805
1960-10-16,84.6045
1960-10-17,83.1365
1960-10-18,77.264496
1960-10-19,73.786995
1960-10-20,69.957
1960-10-21,77.048996
1960-10-22,79.532
1960-10-23,72.198
1960-10-24,79.2895
1960-10-25,73.2355
1960-10-26,79.3835
1960-10-27,77.971
1960-10-28,73.9665
1960-10-29,69.124
1960-10-30,76.788
1960-10-31,76.084
1960-11-01,74.256
1960-11-02,81.144
1960-11-03,80.168
1960-11-04,72.041
1960-11-05,70.189995
1960-11-06,88.439
1960-11-07,90.325714
1960-11-08,90.136246
1960-11-09,88.314
1960-11-10,80.8975
1960-11-11,89.758
1960-11-12,87.5265
1960-11-13,83.0685
1960-11-14,92.25583
1960-11-15,93.9575
1960-11-16,81.551
1960-11-17,86.27526
1960-11-18,80.9415
1960-11-19,74.0815
1960-11-20,83.0945
1960-11-21,76.6755
1960-11-22,76.9025
1960-11-23,89.9521
1960-11-24,92.14154
1960-11-25,92.424614
1960-11-26,89.515
1960-11-27,86.95389
1960-11-28,88.994995
1960-11-29,92.094284
1960-11-30,83.148994
1960-12-01,77.0255
1960-12-02,72.820496
1960-12-03,85.495
1960-12-04,75.30111
1960-12-05,79.601
1960-12-06,80.897
1960-12-07,86.05421
1960-12-08,82.732
1960-12-09,87.82267
1960-12-10,90.82687
1960-12-11,91.92077
1960-12-12,93.482
1960-12-13,94.23333
1960-12-14,90.40894
1960-12-15,91.46562
1960-12-16,89.54706
1960-12-17,93.03778
1960-12-18,90.739334
1960-12-19,94.475
1960-12-20,92.97875
1960-12-21,88.5055
1960-12-22,91.9675
1960-12-23,91.02375
1960-12-24,89.30631
1960-12-25,92.83077
1960-12-26,92.05294
1960-12-27,92.67231
1960-12-28,92.87125
1960-12-29,90.96167
1960-12-30,93.0675
1960-12-31,91.23312
1961-01-01,90.42562
1961-01-02,91.98722
1961-01-03,92.26133
1961-01-04,93.493996
1961-01-05,93.198746
1961-01-06,91.59
1961-01-07,93.628
1961-01-08,91.66923
1961-01-09,90.84133
1961-01-10,92.77
1961-01-11,85.5465
1961-01-12,91.21
1961-01-13,85.57421
1961-01-14,82.733
1961-01-15,87.33211
1961-01-16,88.17083
1961-01-17,80.87421
1961-01-18,77.9565
1961-01-19,83.249
1961-01-20,79.443
1961-01-21,75.5865
1961-01-22,80.58
1961-01-23,79.203
1961-01-24,83.736
1961-01-25,90.46933
1961-01-26,86.9935
1961-01-27,83.531
1961-01-28,68.2385
1961-01-29,76.6765
1961-01-30,79.702995
1961-01-31,81.80473
1961-02-01,82.043495
1961-02-02,92.395004
1961-02-03,90.4075
1961-02-04,89.640625
1961-02-05,89.693
1961-02-06,91.512
1961-02-07,85.502
1961-02-08,92.80353
1961-02-09,89.54632
1961-02-10,91.061874
1961-02-11,90.80286
1961-02-12,90.973335
1961-02-13,93.518
1961-02-14,89.56143
1961-02-15,83.55947
1961-02-16,77.414
1961-02-17,87.264114
1961-02-18,82.609
1961-02-19,81.119995
1961-02-20,86.123886
1961-02-21,86.51294
1961-02-22,84.865
1961-02-23,85.173996
1961-02-24,78.998
1961-02-25,78.4215
1961-02-26,78.989
1961-02-27,80.172
1961-02-28,73.563995
1961-03-01,78.839
1961-03-02,86.8265
1961-03-03,83.431
1961-03-04,84.048996
1961-03-05,77.1875
1961-03-06,68.8455
1961-03-07,66.584
1961-03-08,61.4865
1961-03-09,52.869
1961-03-10,58.9225
1961-03-11,55.486
1961-03-12,51.7155
1961-03-13,59.2985
1961-03-14,64.9165
1961-03-15,71.0635
1961-03-16,61.0645
